Data;DataExcel;Regiao;Sistema;Classe;TipoConsumidor; Consumo ;Consumidores
20101001;01/10/2010;Norte;SISTEMAS ISOLADOS;Residencial;Cativo;204.392,00;1.006.565
20101001;01/10/2010;Norte;SISTEMAS ISOLADOS;Rural;Cativo;9.385,00;72.308
20101001;01/10/2010;Norte;SUDESTE / CENTRO - OESTE;Comercial;Cativo;56.223,00;44.314
20101001;01/10/2010;Norte;SUDESTE / CENTRO - OESTE;Industrial;Cativo;36.024,00;2.439
20101001;01/10/2010;Norte;SUDESTE / CENTRO - OESTE;Outros;Cativo;37.061,00;5.797
20101001;01/10/2010;Norte;SUDESTE / CENTRO - OESTE;Residencial;Cativo;98.026,00;431.154
20101001;01/10/2010;Norte;SUDESTE / CENTRO - OESTE;Rural;Cativo;18.668,00;94.690
20101001;01/10/2010;Sudeste;SUDESTE / CENTRO - OESTE;Comercial;Cativo;2.933.296,00;2.179.971
20101001;01/10/2010;Sudeste;SUDESTE / CENTRO - OESTE;Comercial;Livre;199.489,00;277
20101001;01/10/2010;Sudeste;SUDESTE / CENTRO - OESTE;Industrial;Cativo;2.678.818,00;234.325
20101001;01/10/2010;Sudeste;SUDESTE / CENTRO - OESTE;Industrial;Livre;5.978.921,00;836
20101001;01/10/2010;Sudeste;SUDESTE / CENTRO - OESTE;Outros;Cativo;1.518.722,00;225.205
20101001;01/10/2010;Sudeste;SUDESTE / CENTRO - OESTE;Outros;Livre;172.825,00;38
20101001;01/10/2010;Sudeste;SUDESTE / CENTRO - OESTE;Residencial;Cativo;4.722.642,00;27.170.517
20101001;01/10/2010;Sudeste;SUDESTE / CENTRO - OESTE;Rural;Cativo;613.385,00;1.099.486
20101001;01/10/2010;Sul;SUL;Comercial;Cativo;905.077,00;815.311
20101001;01/10/2010;Sul;SUL;Comercial;Livre;9.720,00;10
20101001;01/10/2010;Sul;SUL;Industrial;Cativo;1.624.298,00;192.705
20101001;01/10/2010;Sul;SUL;Industrial;Livre;870.411,00;220
20101001;01/10/2010;Sul;SUL;Outros;Cativo;452.146,00;101.882
20101001;01/10/2010;Sul;SUL;Residencial;Cativo;1.357.167,00;8.058.053
20101001;01/10/2010;Sul;SUL;Rural;Cativo;408.790,46;927.491
20101001;01/10/2010;Sul;SUL;Rural;Livre;697,00;1
20100901;01/09/2010;Centro-Oeste;SISTEMAS ISOLADOS;Comercial;Cativo;1.444,00;1.691
20100901;01/09/2010;Centro-Oeste;SISTEMAS ISOLADOS;Industrial;Cativo;1.158,00;326
20100901;01/09/2010;Centro-Oeste;SISTEMAS ISOLADOS;Outros;Cativo;1.266,00;406
20100901;01/09/2010;Centro-Oeste;SISTEMAS ISOLADOS;Residencial;Cativo;2.464,00;15.572
20100901;01/09/2010;Centro-Oeste;SISTEMAS ISOLADOS;Rural;Cativo;668,00;5.003
20100901;01/09/2010;Centro-Oeste;SUDESTE / CENTRO - OESTE;Comercial;Cativo;463.476,00;451.051
20100901;01/09/2010;Centro-Oeste;SUDESTE / CENTRO - OESTE;Comercial;Livre;2.496,00;7
20100901;01/09/2010;Centro-Oeste;SUDESTE / CENTRO - OESTE;Industrial;Cativo;355.654,00;35.072
20100901;01/09/2010;Centro-Oeste;SUDESTE / CENTRO - OESTE;Industrial;Livre;210.559,00;48
20100901;01/09/2010;Centro-Oeste;SUDESTE / CENTRO - OESTE;Outros;Cativo;324.073,00;47.102
20100901;01/09/2010;Centro-Oeste;SUDESTE / CENTRO - OESTE;Outros;Livre;358,00;3
20100901;01/09/2010;Centro-Oeste;SUDESTE / CENTRO - OESTE;Residencial;Cativo;702.851,00;4.098.006
20100901;01/09/2010;Centro-Oeste;SUDESTE / CENTRO - OESTE;Rural;Cativo;247.802,00;387.583
20100901;01/09/2010;Nordeste;NORDESTE;Comercial;Cativo;738.656,00;990.033
20100901;01/09/2010;Nordeste;NORDESTE;Comercial;Livre;12.823,00;32
20100901;01/09/2010;Nordeste;NORDESTE;Industrial;Cativo;1.374.825,00;60.836
20100901;01/09/2010;Nordeste;NORDESTE;Industrial;Livre;457.971,00;63
20100901;01/09/2010;Nordeste;NORDESTE;Outros;Cativo;623.803,00;206.563
20100901;01/09/2010;Nordeste;NORDESTE;Residencial;Cativo;1.382.837,00;13.435.644
20100901;01/09/2010;Nordeste;NORDESTE;Rural;Cativo;318.494,00;894.684
20100901;01/09/2010;Nordeste;NORTE INTERLIGADO;Comercial;Cativo;71.347,00;122.512
20100901;01/09/2010;Nordeste;NORTE INTERLIGADO;Industrial;Cativo;73.795,00;9.846
20100901;01/09/2010;Nordeste;NORTE INTERLIGADO;Industrial;Livre;583.111,00;2
20100901;01/09/2010;Nordeste;NORTE INTERLIGADO;Outros;Cativo;73.829,00;25.288
20100901;01/09/2010;Nordeste;NORTE INTERLIGADO;Residencial;Cativo;167.890,00;1.571.006
20100901;01/09/2010;Nordeste;NORTE INTERLIGADO;Rural;Cativo;16.018,00;64.046
20100901;01/09/2010;Nordeste;SISTEMAS ISOLADOS;Comercial;Cativo;427,00;226
20100901;01/09/2010;Nordeste;SISTEMAS ISOLADOS;Industrial;Cativo;12,00;4
20100901;01/09/2010;Nordeste;SISTEMAS ISOLADOS;Outros;Cativo;242,00;90
20100901;01/09/2010;Nordeste;SISTEMAS ISOLADOS;Residencial;Cativo;200,00;487
20100901;01/09/2010;Nordeste;SISTEMAS ISOLADOS;Rural;Cativo;14,00;9
20100901;01/09/2010;Norte;NORTE INTERLIGADO;Comercial;Cativo;141.245,00;156.266
20100901;01/09/2010;Norte;NORTE INTERLIGADO;Industrial;Cativo;270.891,00;5.969
20100901;01/09/2010;Norte;NORTE INTERLIGADO;Industrial;Livre;670.657,00;8
20100901;01/09/2010;Norte;NORTE INTERLIGADO;Outros;Cativo;107.521,00;23.673
20100901;01/09/2010;Norte;NORTE INTERLIGADO;Residencial;Cativo;236.940,00;1.683.382
20100901;01/09/2010;Norte;NORTE INTERLIGADO;Rural;Cativo;25.926,00;176.200
20100901;01/09/2010;Norte;SISTEMAS ISOLADOS;Comercial;Cativo;119.349,00;102.220
20100901;01/09/2010;Norte;SISTEMAS ISOLADOS;Industrial;Cativo;154.052,00;4.817
20100901;01/09/2010;Norte;SISTEMAS ISOLADOS;Outros;Cativo;113.445,51;16.148
20100901;01/09/2010;Norte;SISTEMAS ISOLADOS;Outros;Livre;250,00;0
20100901;01/09/2010;Norte;SISTEMAS ISOLADOS;Residencial;Cativo;205.439,00;1.002.827
20100901;01/09/2010;Norte;SISTEMAS ISOLADOS;Rural;Cativo;8.939,00;70.212
20100901;01/09/2010;Norte;SUDESTE / CENTRO - OESTE;Comercial;Cativo;50.316,00;44.237
20100901;01/09/2010;Norte;SUDESTE / CENTRO - OESTE;Industrial;Cativo;35.439,00;2.434
20100901;01/09/2010;Norte;SUDESTE / CENTRO - OESTE;Outros;Cativo;34.510,00;5.800
20100901;01/09/2010;Norte;SUDESTE / CENTRO - OESTE;Residencial;Cativo;87.565,00;429.472
20100901;01/09/2010;Norte;SUDESTE / CENTRO - OESTE;Rural;Cativo;17.427,00;94.189
20100901;01/09/2010;Sudeste;SUDESTE / CENTRO - OESTE;Comercial;Cativo;2.924.288,00;2.179.535
20100901;01/09/2010;Sudeste;SUDESTE / CENTRO - OESTE;Comercial;Livre;192.274,00;269
20100901;01/09/2010;Sudeste;SUDESTE / CENTRO - OESTE;Industrial;Cativo;2.761.432,00;234.198
20100901;01/09/2010;Sudeste;SUDESTE / CENTRO - OESTE;Industrial;Livre;5.964.427,00;827
20100901;01/09/2010;Sudeste;SUDESTE / CENTRO - OESTE;Outros;Cativo;1.543.610,00;224.699
20100901;01/09/2010;Sudeste;SUDESTE / CENTRO - OESTE;Outros;Livre;177.731,00;38
20100901;01/09/2010;Sudeste;SUDESTE / CENTRO - OESTE;Residencial;Cativo;4.715.169,00;27.135.959
20100901;01/09/2010;Sudeste;SUDESTE / CENTRO - OESTE;Rural;Cativo;701.303,00;1.086.505
20100901;01/09/2010;Sul;SUL;Comercial;Cativo;931.143,00;820.460
20100901;01/09/2010;Sul;SUL;Comercial;Livre;8.560,00;9
20100901;01/09/2010;Sul;SUL;Industrial;Cativo;1.649.853,00;193.456
20100901;01/09/2010;Sul;SUL;Industrial;Livre;841.410,00;213
20100901;01/09/2010;Sul;SUL;Outros;Cativo;465.838,00;102.055
20100901;01/09/2010;Sul;SUL;Residencial;Cativo;1.402.641,00;8.124.469
20100901;01/09/2010;Sul;SUL;Rural;Cativo;411.425,50;934.591
20100901;01/09/2010;Sul;SUL;Rural;Livre;692,00;1
20100801;01/08/2010;Centro-Oeste;SISTEMAS ISOLADOS;Comercial;Cativo;1.355,00;1.671
20100801;01/08/2010;Centro-Oeste;SISTEMAS ISOLADOS;Industrial;Cativo;1.231,00;326
20100801;01/08/2010;Centro-Oeste;SISTEMAS ISOLADOS;Outros;Cativo;1.223,00;407
20100801;01/08/2010;Centro-Oeste;SISTEMAS ISOLADOS;Residencial;Cativo;2.287,00;15.468
20100801;01/08/2010;Centro-Oeste;SISTEMAS ISOLADOS;Rural;Cativo;680,00;4.691
20100801;01/08/2010;Centro-Oeste;SUDESTE / CENTRO - OESTE;Comercial;Cativo;427.041,00;448.276
20100801;01/08/2010;Centro-Oeste;SUDESTE / CENTRO - OESTE;Comercial;Livre;2.299,00;7
20100801;01/08/2010;Centro-Oeste;SUDESTE / CENTRO - OESTE;Industrial;Cativo;355.073,00;34.643
20100801;01/08/2010;Centro-Oeste;SUDESTE / CENTRO - OESTE;Industrial;Livre;219.007,00;48
20100801;01/08/2010;Centro-Oeste;SUDESTE / CENTRO - OESTE;Outros;Cativo;305.077,00;46.972
20100801;01/08/2010;Centro-Oeste;SUDESTE / CENTRO - OESTE;Outros;Livre;328,00;3
20100801;01/08/2010;Centro-Oeste;SUDESTE / CENTRO - OESTE;Residencial;Cativo;675.393,00;4.081.566
20100801;01/08/2010;Centro-Oeste;SUDESTE / CENTRO - OESTE;Rural;Cativo;248.538,00;385.352
20100801;01/08/2010;Nordeste;NORDESTE;Comercial;Cativo;723.523,00;987.196
20100801;01/08/2010;Nordeste;NORDESTE;Comercial;Livre;12.352,00;32
20100801;01/08/2010;Nordeste;NORDESTE;Industrial;Cativo;1.375.050,00;61.140
20100801;01/08/2010;Nordeste;NORDESTE;Industrial;Livre;448.405,00;63
20100801;01/08/2010;Nordeste;NORDESTE;Outros;Cativo;627.159,00;205.263
20100801;01/08/2010;Nordeste;NORDESTE;Residencial;Cativo;1.348.244,00;13.401.795
20100801;01/08/2010;Nordeste;NORDESTE;Rural;Cativo;290.701,00;896.392
20100801;01/08/2010;Nordeste;NORTE INTERLIGADO;Comercial;Cativo;73.105,00;122.077
20100801;01/08/2010;Nordeste;NORTE INTERLIGADO;Industrial;Cativo;76.452,00;9.855
20100801;01/08/2010;Nordeste;NORTE INTERLIGADO;Industrial;Livre;601.591,00;2
20100801;01/08/2010;Nordeste;NORTE INTERLIGADO;Outros;Cativo;75.613,00;24.945
20100801;01/08/2010;Nordeste;NORTE INTERLIGADO;Residencial;Cativo;164.382,00;1.561.746
20100801;01/08/2010;Nordeste;NORTE INTERLIGADO;Rural;Cativo;15.818,00;63.203
20100801;01/08/2010;Nordeste;SISTEMAS ISOLADOS;Comercial;Cativo;373,00;224
20100801;01/08/2010;Nordeste;SISTEMAS ISOLADOS;Industrial;Cativo;11,00;5
20100801;01/08/2010;Nordeste;SISTEMAS ISOLADOS;Outros;Cativo;226,00;90
20100801;01/08/2010;Nordeste;SISTEMAS ISOLADOS;Residencial;Cativo;176,00;486
20100801;01/08/2010;Nordeste;SISTEMAS ISOLADOS;Rural;Cativo;12,00;9
20100801;01/08/2010;Norte;NORTE INTERLIGADO;Comercial;Cativo;134.483,00;156.032
20100801;01/08/2010;Norte;NORTE INTERLIGADO;Industrial;Cativo;268.509,00;5.937
20100801;01/08/2010;Norte;NORTE INTERLIGADO;Industrial;Livre;688.085,00;8
20100801;01/08/2010;Norte;NORTE INTERLIGADO;Outros;Cativo;100.466,00;23.486
20100801;01/08/2010;Norte;NORTE INTERLIGADO;Residencial;Cativo;225.923,00;1.675.908
20100801;01/08/2010;Norte;NORTE INTERLIGADO;Rural;Cativo;27.706,00;176.110
20100801;01/08/2010;Norte;SISTEMAS ISOLADOS;Comercial;Cativo;113.587,00;101.521
20100801;01/08/2010;Norte;SISTEMAS ISOLADOS;Industrial;Cativo;156.652,00;4.829
20100801;01/08/2010;Norte;SISTEMAS ISOLADOS;Outros;Cativo;108.391,23;16.023
20100801;01/08/2010;Norte;SISTEMAS ISOLADOS;Outros;Livre;207,00;0
20100801;01/08/2010;Norte;SISTEMAS ISOLADOS;Residencial;Cativo;188.450,00;998.831
20100801;01/08/2010;Norte;SISTEMAS ISOLADOS;Rural;Cativo;8.440,00;68.696
20100801;01/08/2010;Norte;SUDESTE / CENTRO - OESTE;Comercial;Cativo;45.906,00;43.921
20100801;01/08/2010;Norte;SUDESTE / CENTRO - OESTE;Industrial;Cativo;34.243,00;2.400
20100801;01/08/2010;Norte;SUDESTE / CENTRO - OESTE;Outros;Cativo;32.550,00;5.768
20100801;01/08/2010;Norte;SUDESTE / CENTRO - OESTE;Residencial;Cativo;77.730,00;426.999
20100801;01/08/2010;Norte;SUDESTE / CENTRO - OESTE;Rural;Cativo;17.210,00;93.547
20100801;01/08/2010;Sudeste;SUDESTE / CENTRO - OESTE;Comercial;Cativo;2.808.334,00;2.176.387
20100801;01/08/2010;Sudeste;SUDESTE / CENTRO - OESTE;Comercial;Livre;193.575,00;261
20100801;01/08/2010;Sudeste;SUDESTE / CENTRO - OESTE;Industrial;Cativo;2.755.703,00;234.039
20100801;01/08/2010;Sudeste;SUDESTE / CENTRO - OESTE;Industrial;Livre;5.939.018,00;794
20100801;01/08/2010;Sudeste;SUDESTE / CENTRO - OESTE;Outros;Cativo;1.487.369,00;224.772
20100801;01/08/2010;Sudeste;SUDESTE / CENTRO - OESTE;Outros;Livre;176.839,00;38
20100801;01/08/2010;Sudeste;SUDESTE / CENTRO - OESTE;Residencial;Cativo;4.674.267,00;27.073.752
20100801;01/08/2010;Sudeste;SUDESTE / CENTRO - OESTE;Rural;Cativo;621.527,00;1.083.349
20100801;01/08/2010;Sul;SUL;Comercial;Cativo;907.973,00;818.550
20100801;01/08/2010;Sul;SUL;Comercial;Livre;7.326,00;9
20100801;01/08/2010;Sul;SUL;Industrial;Cativo;1.689.045,00;192.137
20100801;01/08/2010;Sul;SUL;Industrial;Livre;848.310,00;207
20100801;01/08/2010;Sul;SUL;Outros;Cativo;446.124,00;101.817
20100801;01/08/2010;Sul;SUL;Residencial;Cativo;1.455.445,00;8.107.139
20100801;01/08/2010;Sul;SUL;Rural;Cativo;401.276,00;934.781
20100701;01/07/2010;Centro-Oeste;SISTEMAS ISOLADOS;Comercial;Cativo;1.370,00;1.661
20100701;01/07/2010;Centro-Oeste;SISTEMAS ISOLADOS;Industrial;Cativo;1.186,00;318
20100701;01/07/2010;Centro-Oeste;SISTEMAS ISOLADOS;Outros;Cativo;1.273,00;399
20100701;01/07/2010;Centro-Oeste;SISTEMAS ISOLADOS;Residencial;Cativo;2.329,00;15.398
20100701;01/07/2010;Centro-Oeste;SISTEMAS ISOLADOS;Rural;Cativo;636,00;4.660
20100701;01/07/2010;Centro-Oeste;SUDESTE / CENTRO - OESTE;Comercial;Cativo;415.681,00;446.919
20100701;01/07/2010;Centro-Oeste;SUDESTE / CENTRO - OESTE;Comercial;Livre;2.028,00;7
20100701;01/07/2010;Centro-Oeste;SUDESTE / CENTRO - OESTE;Industrial;Cativo;347.183,00;34.387
20100701;01/07/2010;Centro-Oeste;SUDESTE / CENTRO - OESTE;Industrial;Livre;223.959,00;48
20100701;01/07/2010;Centro-Oeste;SUDESTE / CENTRO - OESTE;Outros;Cativo;301.203,00;46.750
20100701;01/07/2010;Centro-Oeste;SUDESTE / CENTRO - OESTE;Outros;Livre;307,00;3
20100701;01/07/2010;Centro-Oeste;SUDESTE / CENTRO - OESTE;Residencial;Cativo;632.785,00;4.068.401
20100701;01/07/2010;Centro-Oeste;SUDESTE / CENTRO - OESTE;Rural;Cativo;235.922,00;382.633
20100701;01/07/2010;Nordeste;NORDESTE;Comercial;Cativo;724.231,00;985.047
20100701;01/07/2010;Nordeste;NORDESTE;Comercial;Livre;11.487,00;28
20100701;01/07/2010;Nordeste;NORDESTE;Industrial;Cativo;1.432.225,00;61.256
20100701;01/07/2010;Nordeste;NORDESTE;Industrial;Livre;432.122,00;63
20100701;01/07/2010;Nordeste;NORDESTE;Outros;Cativo;600.662,00;205.100
20100701;01/07/2010;Nordeste;NORDESTE;Residencial;Cativo;1.388.306,00;13.348.386
20100701;01/07/2010;Nordeste;NORDESTE;Rural;Cativo;283.603,00;895.554
20100701;01/07/2010;Nordeste;NORTE INTERLIGADO;Comercial;Cativo;66.786,00;121.642
20100701;01/07/2010;Nordeste;NORTE INTERLIGADO;Industrial;Cativo;70.749,00;9.792
20100701;01/07/2010;Nordeste;NORTE INTERLIGADO;Industrial;Livre;594.820,00;2
20100701;01/07/2010;Nordeste;NORTE INTERLIGADO;Outros;Cativo;70.802,00;24.725
20100701;01/07/2010;Nordeste;NORTE INTERLIGADO;Residencial;Cativo;153.337,00;1.555.045
20100701;01/07/2010;Nordeste;NORTE INTERLIGADO;Rural;Cativo;14.224,00;62.267
20100701;01/07/2010;Nordeste;SISTEMAS ISOLADOS;Comercial;Cativo;448,00;224
20100701;01/07/2010;Nordeste;SISTEMAS ISOLADOS;Industrial;Cativo;12,00;5
20100701;01/07/2010;Nordeste;SISTEMAS ISOLADOS;Outros;Cativo;243,00;90
20100701;01/07/2010;Nordeste;SISTEMAS ISOLADOS;Residencial;Cativo;212,00;482
20100701;01/07/2010;Nordeste;SISTEMAS ISOLADOS;Rural;Cativo;13,00;9
20100701;01/07/2010;Norte;NORTE INTERLIGADO;Comercial;Cativo;130.437,00;155.493
20100701;01/07/2010;Norte;NORTE INTERLIGADO;Industrial;Cativo;269.521,00;5.926
20100701;01/07/2010;Norte;NORTE INTERLIGADO;Industrial;Livre;681.811,00;8
20100701;01/07/2010;Norte;NORTE INTERLIGADO;Outros;Cativo;102.828,00;23.400
20100701;01/07/2010;Norte;NORTE INTERLIGADO;Residencial;Cativo;224.636,00;1.666.965
20100701;01/07/2010;Norte;NORTE INTERLIGADO;Rural;Cativo;27.712,00;175.955
20100701;01/07/2010;Norte;SISTEMAS ISOLADOS;Comercial;Cativo;107.699,00;100.843
20100701;01/07/2010;Norte;SISTEMAS ISOLADOS;Industrial;Cativo;138.480,00;4.803
20100701;01/07/2010;Norte;SISTEMAS ISOLADOS;Outros;Cativo;104.720,00;15.974
20100701;01/07/2010;Norte;SISTEMAS ISOLADOS;Outros;Livre;204,00;0
20100701;01/07/2010;Norte;SISTEMAS ISOLADOS;Residencial;Cativo;181.801,00;996.018
20100701;01/07/2010;Norte;SISTEMAS ISOLADOS;Rural;Cativo;8.476,00;67.111
20100701;01/07/2010;Norte;SUDESTE / CENTRO - OESTE;Comercial;Cativo;49.099,00;43.647
20100701;01/07/2010;Norte;SUDESTE / CENTRO - OESTE;Industrial;Cativo;33.904,00;2.427
20100701;01/07/2010;Norte;SUDESTE / CENTRO - OESTE;Outros;Cativo;33.915,00;5.732
20100701;01/07/2010;Norte;SUDESTE / CENTRO - OESTE;Residencial;Cativo;83.634,00;425.199
20100701;01/07/2010;Norte;SUDESTE / CENTRO - OESTE;Rural;Cativo;16.911,00;92.870
20100701;01/07/2010;Sudeste;SUDESTE / CENTRO - OESTE;Comercial;Cativo;2.640.160,00;2.177.327
20100701;01/07/2010;Sudeste;SUDESTE / CENTRO - OESTE;Comercial;Livre;180.340,00;255
20100701;01/07/2010;Sudeste;SUDESTE / CENTRO - OESTE;Industrial;Cativo;2.650.589,00;233.809
20100701;01/07/2010;Sudeste;SUDESTE / CENTRO - OESTE;Industrial;Livre;5.869.985,00;779
20100701;01/07/2010;Sudeste;SUDESTE / CENTRO - OESTE;Outros;Cativo;1.460.128,00;224.163
20100701;01/07/2010;Sudeste;SUDESTE / CENTRO - OESTE;Outros;Livre;170.751,00;38
20100701;01/07/2010;Sudeste;SUDESTE / CENTRO - OESTE;Residencial;Cativo;4.385.968,00;26.964.956
20100701;01/07/2010;Sudeste;SUDESTE / CENTRO - OESTE;Rural;Cativo;578.556,00;1.079.768
20100701;01/07/2010;Sul;SUL;Comercial;Cativo;885.244,00;817.012
20100701;01/07/2010;Sul;SUL;Comercial;Livre;8.658,00;8
20100701;01/07/2010;Sul;SUL;Industrial;Cativo;1.687.819,00;191.027
20100701;01/07/2010;Sul;SUL;Industrial;Livre;868.998,00;201
20100701;01/07/2010;Sul;SUL;Outros;Cativo;453.171,00;101.590
20100701;01/07/2010;Sul;SUL;Residencial;Cativo;1.394.531,00;8.086.149
20100701;01/07/2010;Sul;SUL;Rural;Cativo;408.519,00;932.600
20100601;01/06/2010;Centro-Oeste;SISTEMAS ISOLADOS;Comercial;Cativo;1.428,00;1.633
20100601;01/06/2010;Centro-Oeste;SISTEMAS ISOLADOS;Industrial;Cativo;1.252,00;315
20100601;01/06/2010;Centro-Oeste;SISTEMAS ISOLADOS;Outros;Cativo;1.241,00;402
20100601;01/06/2010;Centro-Oeste;SISTEMAS ISOLADOS;Residencial;Cativo;2.347,00;15.237
20100601;01/06/2010;Centro-Oeste;SISTEMAS ISOLADOS;Rural;Cativo;669,00;4.626
20100601;01/06/2010;Centro-Oeste;SUDESTE / CENTRO - OESTE;Comercial;Cativo;433.350,00;446.331
20100601;01/06/2010;Centro-Oeste;SUDESTE / CENTRO - OESTE;Comercial;Livre;2.131,00;7
20100601;01/06/2010;Centro-Oeste;SUDESTE / CENTRO - OESTE;Industrial;Cativo;350.305,00;34.047
20100601;01/06/2010;Centro-Oeste;SUDESTE / CENTRO - OESTE;Industrial;Livre;203.925,00;45
20100601;01/06/2010;Centro-Oeste;SUDESTE / CENTRO - OESTE;Outros;Cativo;311.487,00;46.650
20100601;01/06/2010;Centro-Oeste;SUDESTE / CENTRO - OESTE;Outros;Livre;330,00;3
20100601;01/06/2010;Centro-Oeste;SUDESTE / CENTRO - OESTE;Residencial;Cativo;665.173,00;4.052.983
20100601;01/06/2010;Centro-Oeste;SUDESTE / CENTRO - OESTE;Rural;Cativo;226.534,00;380.334
20100601;01/06/2010;Nordeste;NORDESTE;Comercial;Cativo;764.237,00;984.025
20100601;01/06/2010;Nordeste;NORDESTE;Comercial;Livre;11.236,00;28
20100601;01/06/2010;Nordeste;NORDESTE;Industrial;Cativo;1.408.128,00;61.076
20100601;01/06/2010;Nordeste;NORDESTE;Industrial;Livre;429.034,00;63
20100601;01/06/2010;Nordeste;NORDESTE;Outros;Cativo;630.420,00;204.399
20100601;01/06/2010;Nordeste;NORDESTE;Residencial;Cativo;1.442.868,00;13.297.235
20100601;01/06/2010;Nordeste;NORDESTE;Rural;Cativo;272.830,00;893.509
20100601;01/06/2010;Nordeste;NORTE INTERLIGADO;Comercial;Cativo;66.736,00;120.803
20100601;01/06/2010;Nordeste;NORTE INTERLIGADO;Industrial;Cativo;66.771,00;9.748
20100601;01/06/2010;Nordeste;NORTE INTERLIGADO;Industrial;Livre;572.000,00;2
20100601;01/06/2010;Nordeste;NORTE INTERLIGADO;Outros;Cativo;69.268,00;24.340
20100601;01/06/2010;Nordeste;NORTE INTERLIGADO;Residencial;Cativo;158.906,00;1.542.031
20100601;01/06/2010;Nordeste;NORTE INTERLIGADO;Rural;Cativo;12.296,00;61.719
20100601;01/06/2010;Nordeste;SISTEMAS ISOLADOS;Comercial;Cativo;448,00;224
20100601;01/06/2010;Nordeste;SISTEMAS ISOLADOS;Industrial;Cativo;13,00;5
20100601;01/06/2010;Nordeste;SISTEMAS ISOLADOS;Outros;Cativo;291,00;90
20100601;01/06/2010;Nordeste;SISTEMAS ISOLADOS;Residencial;Cativo;224,00;480
20100601;01/06/2010;Nordeste;SISTEMAS ISOLADOS;Rural;Cativo;14,00;9
20100601;01/06/2010;Norte;NORTE INTERLIGADO;Comercial;Cativo;137.039,00;155.425
20100601;01/06/2010;Norte;NORTE INTERLIGADO;Industrial;Cativo;259.757,00;5.927
20100601;01/06/2010;Norte;NORTE INTERLIGADO;Industrial;Livre;656.927,00;8
20100601;01/06/2010;Norte;NORTE INTERLIGADO;Outros;Cativo;107.346,00;23.065
20100601;01/06/2010;Norte;NORTE INTERLIGADO;Residencial;Cativo;235.342,00;1.657.408
20100601;01/06/2010;Norte;NORTE INTERLIGADO;Rural;Cativo;26.753,00;175.635
20100601;01/06/2010;Norte;SISTEMAS ISOLADOS;Comercial;Cativo;111.627,00;99.728
20100601;01/06/2010;Norte;SISTEMAS ISOLADOS;Industrial;Cativo;148.729,00;4.833
20100601;01/06/2010;Norte;SISTEMAS ISOLADOS;Outros;Cativo;111.535,00;15.842
20100601;01/06/2010;Norte;SISTEMAS ISOLADOS;Outros;Livre;205,00;0
20100601;01/06/2010;Norte;SISTEMAS ISOLADOS;Residencial;Cativo;184.558,00;991.703
20100601;01/06/2010;Norte;SISTEMAS ISOLADOS;Rural;Cativo;8.202,00;65.491
20100601;01/06/2010;Norte;SUDESTE / CENTRO - OESTE;Comercial;Cativo;46.219,00;43.535
20100601;01/06/2010;Norte;SUDESTE / CENTRO - OESTE;Industrial;Cativo;36.646,00;2.422
20100601;01/06/2010;Norte;SUDESTE / CENTRO - OESTE;Outros;Cativo;33.160,00;5.718
20100601;01/06/2010;Norte;SUDESTE / CENTRO - OESTE;Residencial;Cativo;77.584,00;422.803
20100601;01/06/2010;Norte;SUDESTE / CENTRO - OESTE;Rural;Cativo;16.615,00;92.583
20100601;01/06/2010;Sudeste;SUDESTE / CENTRO - OESTE;Comercial;Cativo;2.764.564,00;2.174.898
20100601;01/06/2010;Sudeste;SUDESTE / CENTRO - OESTE;Comercial;Livre;185.674,00;248
20100601;01/06/2010;Sudeste;SUDESTE / CENTRO - OESTE;Industrial;Cativo;2.736.697,00;233.215
20100601;01/06/2010;Sudeste;SUDESTE / CENTRO - OESTE;Industrial;Livre;5.810.286,00;753
20100601;01/06/2010;Sudeste;SUDESTE / CENTRO - OESTE;Outros;Cativo;1.490.128,00;223.034
20100601;01/06/2010;Sudeste;SUDESTE / CENTRO - OESTE;Outros;Livre;172.492,00;38
20100601;01/06/2010;Sudeste;SUDESTE / CENTRO - OESTE;Residencial;Cativo;4.520.711,00;26.902.855
20100601;01/06/2010;Sudeste;SUDESTE / CENTRO - OESTE;Rural;Cativo;532.152,00;1.074.983
20100601;01/06/2010;Sul;SUL;Comercial;Cativo;888.462,00;811.083
20100601;01/06/2010;Sul;SUL;Comercial;Livre;6.910,00;6
20100601;01/06/2010;Sul;SUL;Industrial;Cativo;1.695.992,00;191.836
20100601;01/06/2010;Sul;SUL;Industrial;Livre;803.100,00;197
20100601;01/06/2010;Sul;SUL;Outros;Cativo;459.614,00;101.468
20100601;01/06/2010;Sul;SUL;Residencial;Cativo;1.388.083,00;8.051.319
20100601;01/06/2010;Sul;SUL;Rural;Cativo;410.458,00;931.471
20100501;01/05/2010;Centro-Oeste;SISTEMAS ISOLADOS;Comercial;Cativo;1.443,00;1.638
20100501;01/05/2010;Centro-Oeste;SISTEMAS ISOLADOS;Industrial;Cativo;976,00;311
20100501;01/05/2010;Centro-Oeste;SISTEMAS ISOLADOS;Outros;Cativo;1.262,00;398
20100501;01/05/2010;Centro-Oeste;SISTEMAS ISOLADOS;Residencial;Cativo;2.363,00;15.195
20100501;01/05/2010;Centro-Oeste;SISTEMAS ISOLADOS;Rural;Cativo;673,00;4.626
20100501;01/05/2010;Centro-Oeste;SUDESTE / CENTRO - OESTE;Comercial;Cativo;446.973,00;445.383
